item_type,order_state,last_update_time,branch,customer,price
Cookies,Canceled,2003-10-13 05:36:41,662,1158,50
Cake,Delivered,2003-09-27 01:29:41,135,1216,500
Muffins,Shipped,1990-11-15 12:53:01,777,1806,100
Cake,Shipped,1970-10-06 08:04:27,574,1110,500
Muffins,Canceled,2008-09-19 22:14:26,968,1481,100
Muffins,Shipped,1983-07-05 18:23:43,930,1562,100
Cake,Canceled,2012-12-30 08:06:40,952,1888,500
Muffins,Delivered,1985-12-27 22:43:03,317,1221,100
Cake,Canceled,2001-08-11 02:22:07,439,1209,500
Cookies,Canceled,1996-07-31 06:03:01,543,1142,50
Cookies,Canceled,1978-11-09 23:53:45,344,1804,50
Cake,Canceled,1991-01-04 04:34:49,121,1672,500
Cookies,Delivered,2020-11-20 22:31:34,570,1880,50
Muffins,Created,2015-04-23 09:34:03,769,1954,100
Cake,Shipped,2020-09-14 14:16:02,53,1196,500
Cookies,Delivered,2021-07-26 21:46:18,933,1735,50
Cake,Delivered,1976-08-14 17:51:49,791,1378,500
Muffins,Created,2006-08-09 12:21:26,693,1985,100
Cookies,Shipped,1971-11-18 09:40:33,858,1599,50
Cookies,Shipped,1983-05-01 01:25:37,384,1283,50
Cookies,Canceled,1994-11-18 03:03:34,580,1440,50
Cookies,Shipped,2004-04-23 23:27:29,291,1433,50
Cookies,Delivered,1974-07-29 11:47:52,668,1041,50
Muffins,Canceled,2022-12-06 18:43:23,29,1129,100
Muffins,Delivered,2010-07-05 10:23:34,221,1410,100
Cake,Delivered,2010-05-16 03:55:47,7,1256,500
Cake,Created,2008-05-24 11:28:49,645,1695,500
Muffins,Created,2005-09-16 06:41:42,632,1276,100
Muffins,Canceled,2005-01-02 08:32:56,571,1255,100
Cookies,Delivered,2000-08-01 14:41:27,289,1889,50
Cake,Created,2009-11-16 12:25:21,605,1026,500
Muffins,Delivered,1990-12-12 20:23:43,658,1788,100
Cookies,Shipped,1978-11-23 06:17:00,408,1875,50
Cookies,Canceled,2007-03-12 14:06:59,90,1543,50
Cookies,Canceled,2020-08-06 07:25:51,980,1797,50
Muffins,Shipped,2008-12-26 06:37:35,817,1196,100
Muffins,Shipped,1973-03-13 21:09:35,352,1098,100
Cake,Delivered,2010-09-27 22:56:52,655,1821,500
Cookies,Shipped,1988-10-14 09:21:06,961,1855,50
Cake,Canceled,2019-09-22 02:17:18,812,1409,500
Muffins,Created,1983-06-14 15:44:21,602,1627,100
Cake,Delivered,2010-01-29 14:36:22,221,1280,500
Cake,Canceled,2019-02-18 09:09:47,800,1502,500
Cookies,Shipped,1983-08-17 01:49:37,444,1300,50
Muffins,Delivered,1990-07-31 07:16:14,577,1559,100
Muffins,Shipped,1990-06-15 11:41:40,662,1394,100
Cake,Shipped,2016-03-14 02:36:56,998,1566,500
Cake,Created,2007-11-05 00:36:23,710,1830,500
Muffins,Shipped,1995-02-01 07:47:37,22,1826,100
Muffins,Delivered,2008-06-14 00:59:36,453,1927,100
Cookies,Canceled,2008-05-24 18:32:04,841,1737,50
Muffins,Created,1987-11-18 19:12:19,15,1598,100
Cookies,Canceled,2022-03-22 01:03:55,72,1439,50
Muffins,Created,1997-06-14 15:48:12,651,1196,100
Cookies,Canceled,1973-03-02 05:43:18,944,1093,50
Muffins,Shipped,2020-05-11 01:17:18,80,1351,100
Muffins,Created,1978-05-05 21:50:58,789,1567,100
Cake,Delivered,1997-08-08 18:10:27,223,1263,500
Cookies,Shipped,1994-07-02 20:06:02,204,1308,50
Cake,Canceled,2018-12-09 05:42:08,471,1607,500
Cake,Shipped,2015-07-17 05:11:00,891,1798,500
Muffins,Delivered,2012-07-27 03:50:08,367,1660,100
Muffins,Delivered,1998-04-21 01:55:26,352,1335,100
Cake,Canceled,2010-07-24 13:25:15,11,1070,500
Cookies,Shipped,1991-05-10 23:49:57,437,1690,50
Muffins,Shipped,1971-10-20 23:04:30,296,1789,100
Cookies,Shipped,1976-11-01 04:46:07,481,1380,50
Cake,Delivered,2012-04-29 00:02:08,221,1262,500
Muffins,Delivered,2012-01-19 15:35:25,33,1430,100
Cake,Created,2021-04-17 16:33:00,250,1367,500
Cookies,Shipped,1984-10-13 10:31:31,245,1515,50
Cake,Shipped,1971-10-23 05:52:58,684,1834,500
Cake,Created,2015-08-22 03:14:51,557,1270,500
Cookies,Shipped,1984-06-25 05:17:30,365,1537,50
Cake,Created,1970-06-10 00:25:38,890,1392,500
Cake,Shipped,1980-09-26 16:08:09,7,1725,500
Cookies,Created,1972-10-11 10:22:09,325,1518,50
Cake,Delivered,2008-12-19 23:08:30,964,1723,500
Cookies,Shipped,1994-10-03 07:37:53,706,1239,50
Cake,Delivered,1996-09-13 06:34:46,579,1740,500
Muffins,Created,1976-12-22 19:42:05,794,1631,100
Muffins,Delivered,2007-11-21 20:06:52,980,1409,100
Muffins,Created,1998-10-21 02:25:50,830,1684,100
Muffins,Created,1978-10-14 15:50:48,103,1550,100
Cookies,Shipped,1973-10-09 10:46:46,490,1178,50
Cake,Delivered,2002-03-09 05:59:18,524,1838,500
Cake,Delivered,2002-03-21 02:02:20,188,1530,500
Muffins,Delivered,2021-05-24 20:49:06,399,1054,100
Muffins,Shipped,2021-02-15 12:56:28,680,1112,100
Cake,Delivered,1980-05-18 01:28:28,470,1924,500
Cookies,Canceled,2004-07-28 16:30:54,734,1814,50
Muffins,Shipped,1999-04-21 06:17:46,553,1582,100
Muffins,Delivered,2013-10-27 04:53:26,976,1024,100
Cookies,Delivered,1970-05-15 16:07:46,642,1579,50
Cookies,Delivered,1988-10-16 05:35:28,721,1464,50
Cake,Shipped,1992-02-24 02:37:21,381,1865,500
Muffins,Canceled,2001-04-01 20:58:34,158,1236,100
Cake,Canceled,1979-02-12 20:58:25,726,1230,500
Muffins,Delivered,2019-11-09 13:32:24,368,1138,100
Cake,Delivered,2002-01-08 10:34:08,423,1067,500
Muffins,Canceled,1997-09-02 19:28:39,222,1746,100
Muffins,Shipped,1989-10-20 11:15:02,84,1788,100
Cake,Delivered,1986-01-26 01:38:12,904,1234,500
Muffins,Created,2008-02-24 05:39:50,862,1639,100
Muffins,Delivered,2021-11-28 20:20:26,153,1101,100
Muffins,Canceled,2019-05-08 10:27:43,463,1020,100
Muffins,Shipped,2002-02-03 09:55:05,405,1191,100
Muffins,Canceled,1976-07-10 01:34:32,340,1179,100
Cake,Shipped,2015-06-17 01:57:30,22,1905,500
Cake,Shipped,1977-12-25 15:23:54,855,1382,500
Cookies,Canceled,2014-09-07 05:30:48,908,1617,50
Cookies,Canceled,1975-06-13 08:16:35,207,1441,50
Muffins,Shipped,1982-03-07 07:43:08,898,1809,100
Cake,Canceled,2020-07-27 07:20:26,376,1834,500
Cake,Delivered,2021-10-29 17:33:44,542,1114,500
Cake,Created,1989-10-29 14:46:11,718,1476,500
Muffins,Created,2018-09-10 09:06:36,197,1334,100
Cookies,Delivered,1989-09-01 08:28:41,782,1265,50
Muffins,Delivered,1987-09-19 18:05:15,675,1329,100
Muffins,Created,1988-08-11 07:35:00,317,1773,100
Cake,Shipped,1987-09-17 20:56:15,454,1477,500
Muffins,Canceled,2017-03-07 02:44:04,600,1986,100
Muffins,Shipped,1980-05-24 23:25:59,286,1916,100
Muffins,Canceled,2021-06-21 22:20:09,711,1553,100
Muffins,Delivered,1976-10-14 09:03:57,609,1362,100
Cookies,Delivered,2010-12-05 22:23:09,293,1612,50
Muffins,Created,1998-12-26 19:27:25,118,1912,100
Cake,Created,2000-06-25 04:59:13,52,1202,500
Cake,Created,2017-09-15 19:29:02,206,1328,500
Muffins,Canceled,1994-07-10 15:48:16,112,1082,100
Muffins,Shipped,1974-01-15 23:36:18,818,1998,100
Cookies,Canceled,1988-01-08 19:05:26,736,1721,50
Cookies,Canceled,2001-11-07 02:41:55,594,1742,50
Cake,Shipped,1985-11-11 21:24:46,270,1355,500
Cookies,Delivered,1990-02-15 02:58:51,804,1030,50
Cake,Created,1998-08-28 19:12:26,674,1604,500
Cookies,Shipped,1978-03-16 04:44:23,498,1748,50
Cake,Canceled,2013-02-19 04:33:31,270,1561,500
Muffins,Delivered,1977-11-28 02:05:23,477,1762,100
Cake,Canceled,1991-04-15 02:03:43,206,1484,500
Cookies,Created,2002-01-23 08:14:44,195,1584,50
Cookies,Canceled,2013-11-04 15:35:50,437,1234,50
Muffins,Created,1994-01-16 12:57:38,938,1378,100
Cake,Shipped,2019-11-22 14:33:05,981,1579,500
Cake,Delivered,1979-04-29 11:30:57,822,1259,500
Cookies,Shipped,2022-09-13 08:55:47,209,1249,50
Muffins,Canceled,1987-03-29 04:01:59,677,1125,100
Cake,Created,1997-09-29 14:44:33,950,1363,500
Cookies,Created,1981-03-24 02:34:47,489,1746,50
Muffins,Delivered,1975-04-20 11:22:48,413,1856,100
Muffins,Shipped,1987-07-07 20:51:32,941,1766,100
Muffins,Created,1983-11-30 06:51:59,659,1831,100
Muffins,Delivered,1975-05-07 11:12:26,114,1085,100
Cake,Shipped,1979-11-08 07:16:15,682,1093,500
Cookies,Shipped,2002-10-24 14:58:33,944,1566,50
Cookies,Delivered,1983-09-06 22:55:38,45,1516,50
Muffins,Created,1974-05-11 21:15:47,805,1648,100
Muffins,Delivered,1983-01-12 21:43:17,201,1235,100
Cake,Created,2005-06-29 17:35:33,358,1974,500
Cookies,Created,1987-09-27 18:43:19,670,1601,50
Cookies,Delivered,1990-05-25 02:27:20,38,1426,50
Cake,Shipped,2012-05-02 16:58:16,909,1486,500
Cake,Shipped,1976-02-13 10:38:24,639,1010,500
Cake,Created,2019-05-13 21:35:01,592,1848,500
Cookies,Shipped,1992-01-08 11:49:08,213,1288,50
Muffins,Created,2002-05-29 17:05:59,862,1718,100
Cake,Shipped,1979-04-08 10:07:07,981,1645,500
Cake,Created,1982-08-08 18:07:01,181,1851,500
Cake,Shipped,1997-05-30 09:07:03,125,1949,500
Muffins,Created,1988-01-04 08:01:56,141,1522,100
Muffins,Shipped,1973-12-15 23:37:15,91,1164,100
Muffins,Canceled,1995-08-19 20:07:27,452,1299,100
Cookies,Delivered,1974-06-16 14:58:49,159,1974,50
Muffins,Canceled,1981-09-14 10:01:58,838,1513,100
Muffins,Canceled,1988-07-27 07:23:19,806,1487,100
Cake,Delivered,1974-07-26 06:54:46,404,1008,500
Cake,Created,2015-02-26 16:43:30,501,1595,500
Muffins,Shipped,2013-08-31 13:56:53,89,1100,100
Cookies,Shipped,1991-08-10 05:43:10,181,1764,50
Cookies,Canceled,1997-10-18 08:24:47,134,1721,50
Cake,Delivered,2016-02-28 08:47:03,740,1629,500
Muffins,Shipped,1972-12-11 06:36:56,862,1165,100
Cake,Shipped,1976-03-14 11:41:35,853,1667,500
Muffins,Canceled,1989-10-29 02:15:02,586,1322,100
Cake,Shipped,2015-11-13 12:29:59,312,1142,500
Muffins,Created,2016-05-23 16:40:05,698,1709,100
Cookies,Shipped,1984-04-14 12:42:23,317,1664,50
Cookies,Delivered,2006-06-19 22:03:31,615,1485,50
Cookies,Created,1977-10-14 17:19:05,308,1700,50
Cookies,Delivered,2012-05-03 09:04:53,115,1928,50
Cake,Canceled,2012-09-24 10:20:05,955,1159,500
Muffins,Created,1994-06-07 19:40:15,243,1071,100
Cookies,Created,1994-09-13 21:48:28,26,1751,50
Cookies,Shipped,1981-01-07 17:19:52,971,1475,50
Cake,Created,1994-05-04 15:02:57,128,1236,500
Cake,Canceled,2014-08-05 01:16:42,246,1369,500
Cookies,Shipped,1973-10-11 15:24:40,962,1718,50
Cake,Created,1990-01-01 19:47:10,566,1976,500
Cookies,Shipped,1971-11-27 07:06:15,85,1321,50
Muffins,Created,1985-12-06 21:31:33,456,1094,100
Cake,Shipped,2005-02-05 14:14:39,282,1911,500
Cookies,Shipped,1987-01-28 06:53:52,159,1290,50
Muffins,Shipped,1978-07-11 10:23:22,983,1935,100
Cake,Canceled,2005-12-06 18:57:01,65,1366,500
Cake,Created,1996-10-05 08:33:16,464,1692,500
Cookies,Created,1983-10-17 12:17:55,426,1261,50
Cookies,Canceled,1982-09-19 04:17:32,66,1585,50
Cookies,Canceled,1978-09-18 20:30:48,99,1865,50
Cake,Delivered,2012-03-03 03:21:35,375,1945,500
Cookies,Shipped,2005-03-08 15:29:41,23,1847,50
Cake,Created,1981-05-14 12:40:52,754,1906,500
Cookies,Canceled,1995-04-26 10:35:29,765,1462,50
Muffins,Shipped,1973-10-10 04:59:54,72,1311,100
Muffins,Shipped,1996-10-17 05:56:37,484,1860,100
Cookies,Shipped,2014-12-01 00:54:27,91,1280,50
Muffins,Canceled,1993-12-26 22:24:48,232,1657,100
Cookies,Created,2014-10-07 12:26:25,445,1463,50
Cake,Delivered,2012-07-19 18:00:10,577,1523,500
Cake,Shipped,1985-03-06 01:39:52,824,1261,500
Muffins,Canceled,2023-08-17 08:34:29,793,1892,100
Cookies,Canceled,1993-11-06 15:07:01,3,1441,50
Muffins,Created,1976-07-12 18:39:19,734,1508,100
Muffins,Delivered,1983-08-09 16:54:26,758,1929,100
Cookies,Created,1984-02-02 19:50:12,319,1560,50
Cake,Canceled,2001-12-16 02:33:09,129,1085,500
Muffins,Delivered,2014-08-15 19:51:10,776,1931,100
Muffins,Delivered,2002-08-13 00:58:47,703,1622,100
Cake,Created,2018-07-13 22:56:37,141,1558,500
Muffins,Delivered,2016-11-24 00:34:42,295,1399,100
Cake,Created,1987-09-07 03:23:11,149,1697,500
Cake,Created,2002-11-07 05:06:15,97,1553,500
Cake,Shipped,2003-09-30 09:49:06,579,1262,500
Muffins,Shipped,2016-03-11 11:05:45,197,1072,100
Cake,Canceled,1996-01-27 18:14:40,852,1824,500
Muffins,Delivered,1999-01-31 12:32:23,825,1671,100
Cake,Created,1970-07-08 08:02:32,378,1849,500
Cookies,Canceled,1999-05-23 20:12:27,440,1635,50
Muffins,Canceled,1996-11-04 17:11:19,556,1482,100
Muffins,Canceled,2022-02-24 23:24:55,592,1572,100
Cake,Canceled,1981-04-19 12:11:14,938,1483,500
Muffins,Canceled,1980-12-12 15:27:31,864,1332,100
Cookies,Shipped,1989-12-18 20:45:28,256,1688,50
Cake,Canceled,1999-01-28 22:01:38,44,1709,500
Muffins,Canceled,2005-01-28 07:04:55,518,1866,100
Cake,Shipped,1987-05-21 21:13:52,19,1160,500
Muffins,Created,2002-01-06 09:49:40,405,1888,100
Cake,Created,1991-06-11 21:14:38,281,1444,500
Cookies,Created,1979-05-08 17:24:42,871,1052,50
Muffins,Created,1990-09-12 23:08:07,734,1919,100
Muffins,Created,1980-05-14 00:22:40,637,1495,100
Cake,Canceled,2006-10-03 03:36:33,73,1181,500
Cookies,Shipped,1999-08-04 00:49:42,236,1160,50
Cookies,Shipped,1982-08-23 22:35:29,498,1006,50
Cookies,Canceled,1981-04-11 07:46:06,311,1638,50
Muffins,Created,1976-01-18 05:17:20,869,1770,100
Muffins,Delivered,1979-12-27 18:35:08,812,1354,100
Cookies,Shipped,1988-08-17 04:31:02,674,1355,50
Muffins,Created,1975-12-03 10:38:59,571,1627,100
Muffins,Canceled,2005-05-31 05:11:12,557,1593,100
Cake,Shipped,2011-04-03 00:51:44,776,1676,500
Muffins,Created,2002-05-19 12:27:17,903,1798,100
Muffins,Shipped,2000-08-04 11:30:38,819,1432,100
Muffins,Delivered,1983-05-10 14:35:59,542,1585,100
Muffins,Created,1995-09-15 05:34:30,214,1650,100
Cake,Created,1970-08-10 17:34:18,28,1580,500
Cookies,Canceled,2016-05-29 02:12:33,816,1774,50
Cake,Delivered,1987-06-17 21:39:52,168,1863,500
Cake,Shipped,1992-11-02 18:20:03,306,1524,500
Cake,Created,1998-03-18 13:13:57,458,1772,500
Cake,Delivered,2020-05-08 22:48:42,95,1225,500
Cake,Shipped,2016-07-27 20:08:00,876,1949,500
Cake,Created,2000-04-21 10:51:43,969,1661,500
Cake,Shipped,1988-03-17 05:58:00,148,1580,500
Cake,Shipped,2003-05-10 23:05:02,947,1888,500
Cookies,Canceled,2011-10-20 12:46:25,272,1543,50
Cookies,Delivered,1992-09-01 09:17:37,885,1994,50
Muffins,Canceled,1990-02-15 17:08:38,885,1850,100
Muffins,Created,1993-04-04 17:53:06,74,1610,100
Cookies,Shipped,1996-09-24 06:19:54,337,1188,50
Cake,Created,2017-05-17 21:46:13,935,1133,500
Muffins,Shipped,1999-10-20 03:34:58,794,1945,100
Cookies,Created,1975-11-06 12:08:06,209,1839,50
Cookies,Canceled,2016-08-03 15:59:49,485,1362,50
Muffins,Delivered,1977-03-15 23:53:18,223,1234,100
Cookies,Canceled,1975-05-12 20:59:37,876,1901,50
Cake,Delivered,1977-02-14 03:32:50,39,1847,500
Cookies,Canceled,2016-12-05 05:05:37,863,1980,50
Cookies,Delivered,2004-06-02 08:23:01,271,1551,50
Cookies,Created,2007-09-09 12:42:44,376,1390,50
Cookies,Shipped,1974-01-26 07:09:36,401,1496,50
Cake,Canceled,1987-07-02 00:27:00,798,1181,500
Cookies,Created,1995-11-15 11:16:34,442,1084,50
Muffins,Delivered,1999-07-23 10:22:42,840,1790,100
Cake,Canceled,1993-10-06 19:19:05,227,1870,500
Cake,Delivered,1975-09-16 03:55:53,610,1243,500
Cake,Shipped,2018-02-18 08:46:29,549,1643,500
Muffins,Shipped,2014-05-18 19:33:51,892,1523,100
Cake,Delivered,2019-03-08 09:15:55,930,1718,500
Cookies,Created,2016-04-06 11:58:16,405,1733,50
Cake,Shipped,1980-01-05 07:13:56,497,1825,500
Cake,Canceled,1984-06-11 14:27:28,614,1455,500
Cookies,Canceled,2011-12-16 00:51:38,611,1160,50
Muffins,Created,2002-09-14 13:30:50,944,1900,100
Cake,Canceled,2004-12-24 15:32:58,352,1587,500
Muffins,Shipped,1972-02-17 02:33:23,804,1629,100
Cake,Canceled,1996-11-09 11:01:41,509,1147,500
Muffins,Created,1989-12-28 08:20:02,106,1560,100
Muffins,Created,2008-01-18 18:08:37,760,1959,100
Muffins,Created,2011-03-14 00:47:49,133,1839,100
Cake,Shipped,2014-03-10 18:20:58,997,1829,500
Cake,Created,1987-10-16 20:59:06,845,1597,500
Cookies,Created,1978-06-16 22:11:08,456,1599,50
Cake,Shipped,1973-10-18 06:53:45,563,1817,500
Muffins,Shipped,2005-11-28 15:21:59,123,1516,100
Muffins,Canceled,2016-01-13 22:30:25,638,1954,100
Cake,Canceled,2021-12-16 02:01:29,4,1366,500
Cake,Delivered,1996-12-24 07:43:48,289,1727,500
Cookies,Shipped,1993-09-08 15:50:08,635,1476,50
Cookies,Delivered,2003-01-12 14:14:52,216,1929,50
Cake,Created,1985-08-20 19:07:12,30,1236,500
Muffins,Created,1999-11-06 00:09:42,108,1414,100
Cake,Canceled,1974-08-07 22:53:40,162,1649,500
Muffins,Canceled,1999-03-13 03:31:19,170,1144,100
Muffins,Canceled,1987-12-01 17:15:38,959,1121,100
Cake,Created,1999-03-24 03:08:34,325,1486,500
Cake,Delivered,2003-06-12 07:22:11,93,1504,500
Muffins,Created,1971-05-10 10:46:02,115,1117,100
Cake,Canceled,1976-01-20 12:06:40,386,1310,500
Cookies,Shipped,2000-09-28 09:45:20,154,1037,50
Cookies,Created,1989-02-12 01:49:42,571,1974,50
Cookies,Canceled,1990-03-30 10:49:35,195,1115,50
Muffins,Delivered,1982-05-25 10:23:05,365,1239,100
Muffins,Created,1997-06-28 10:37:54,767,1376,100
Muffins,Created,1999-09-04 06:16:36,629,1990,100
Cake,Delivered,1976-04-30 02:52:51,321,1094,500
Cake,Delivered,1997-08-21 05:58:37,454,1668,500
Muffins,Canceled,1992-03-22 01:37:51,301,1034,100
Muffins,Shipped,1984-09-20 12:58:58,325,1773,100
Cake,Canceled,1976-05-23 09:30:04,847,1552,500
Muffins,Canceled,1983-07-30 09:48:48,343,1419,100
Muffins,Delivered,1974-06-16 20:11:56,555,1050,100
Cookies,Shipped,1974-06-19 19:31:16,247,1919,50
Cake,Shipped,2004-09-09 08:18:30,773,1134,500
Cookies,Delivered,2020-02-09 01:20:37,412,1292,50
Cake,Created,2017-10-20 06:00:20,928,1900,500
Cake,Canceled,1984-12-25 13:06:29,677,1091,500
Cake,Created,1984-10-31 22:09:02,648,1874,500
Cake,Delivered,1971-11-26 01:34:19,526,1366,500
Muffins,Shipped,2002-07-15 16:19:09,90,1787,100
Cake,Canceled,2021-05-19 11:52:17,433,1462,500
Cake,Canceled,2000-03-17 16:16:10,973,1138,500
Muffins,Created,1973-04-23 06:31:56,814,1205,100
Cookies,Delivered,2016-12-26 00:58:34,373,1621,50
Cookies,Shipped,1973-10-25 14:55:28,932,1462,50
Cake,Shipped,1999-12-16 09:30:18,51,1023,500
Cookies,Delivered,1986-06-08 06:49:19,468,1615,50
Cookies,Canceled,2017-09-29 00:43:11,385,1497,50
Cake,Delivered,2003-07-26 06:00:49,700,1598,500
Cookies,Delivered,1988-07-06 04:53:17,676,1347,50
Cookies,Delivered,1986-10-02 20:57:48,652,1283,50
Muffins,Canceled,1980-02-08 01:09:47,566,1416,100
Muffins,Created,1978-12-25 10:14:01,632,1189,100
Muffins,Created,2000-07-16 15:32:59,706,1364,100
Cake,Canceled,1977-10-21 19:48:51,606,1472,500
Cookies,Shipped,1982-03-08 06:44:45,230,1800,50
Muffins,Shipped,1979-01-21 20:52:44,959,1677,100
Cake,Canceled,2015-01-05 01:26:33,507,1562,500
Cookies,Shipped,1991-12-27 15:58:06,241,1568,50
Muffins,Created,1975-11-22 13:11:13,414,1889,100
Cookies,Created,1983-06-11 17:45:46,699,1405,50
Cookies,Shipped,2011-12-12 03:36:11,462,1767,50
Cake,Shipped,2010-03-01 17:02:09,790,1265,500
Cake,Created,1985-10-26 05:48:01,836,1946,500
Muffins,Shipped,1976-01-10 07:04:13,192,1066,100
Cake,Shipped,1975-08-10 21:49:58,220,1504,500
Muffins,Created,2009-11-16 07:54:19,813,1709,100
Muffins,Created,2015-09-14 17:23:54,766,1605,100
Cookies,Delivered,2018-07-02 00:12:25,31,1664,50
Cookies,Created,1986-08-11 00:16:49,777,1748,50
Muffins,Canceled,1996-03-31 13:38:35,397,1717,100
Cookies,Created,1998-06-24 11:15:02,332,1220,50
Muffins,Shipped,1994-01-17 01:55:28,613,1353,100
Cake,Canceled,2022-01-10 08:17:43,877,1126,500
Muffins,Delivered,2018-12-11 20:20:35,695,1265,100
Cookies,Delivered,1998-08-28 11:25:32,72,1192,50
Muffins,Shipped,1970-04-23 02:53:08,653,1604,100
Cake,Delivered,1980-03-14 23:51:11,154,1281,500
Cookies,Created,1984-10-10 23:35:30,309,1475,50
Cookies,Canceled,2013-05-11 12:32:51,533,1896,50
Cake,Delivered,2008-06-21 10:04:50,958,1133,500
Cake,Delivered,1971-11-29 13:43:42,207,1953,500
Cake,Canceled,1982-10-16 18:55:47,978,1782,500
Cake,Shipped,1988-05-06 13:17:45,314,1312,500
Cake,Canceled,2003-11-24 18:32:35,516,1356,500
Cookies,Canceled,2009-07-12 06:10:45,363,1812,50
Cake,Created,2021-08-29 21:05:15,420,1736,500
Cookies,Created,1971-12-30 07:36:14,491,1446,50
Muffins,Created,1986-06-21 18:03:38,197,1552,100
Cookies,Canceled,2003-08-08 11:50:16,517,1684,50
Cookies,Created,2018-03-02 11:38:06,929,1263,50
Muffins,Canceled,2016-05-26 21:54:17,887,1648,100
Muffins,Canceled,1988-08-24 13:15:01,606,1709,100
Muffins,Canceled,2018-06-26 02:36:10,826,1420,100
Cake,Canceled,1974-04-04 16:50:48,807,1883,500
Cookies,Created,1974-10-04 18:54:49,602,1751,50
Muffins,Created,1988-02-11 16:25:16,749,1555,100
Muffins,Created,2014-02-16 14:48:04,477,1470,100
Cake,Canceled,1990-10-01 08:51:44,540,1258,500
Muffins,Created,2016-11-17 07:29:45,167,1816,100
Cookies,Created,2016-06-05 09:54:43,554,1210,50
Cake,Canceled,1989-04-16 16:43:44,529,1500,500
Muffins,Shipped,1987-10-26 07:45:25,305,1848,100
Muffins,Shipped,1983-03-02 20:47:31,889,1476,100
Cake,Canceled,2020-06-20 10:07:31,78,1150,500
Muffins,Shipped,2015-07-13 16:57:56,202,1443,100
Muffins,Created,1996-11-25 23:02:49,350,1542,100
Muffins,Delivered,2011-08-01 22:57:06,187,1424,100
Cake,Canceled,1984-12-20 05:15:37,838,1164,500
Cookies,Created,2000-03-16 01:54:22,45,1646,50
Cake,Canceled,1991-08-08 11:08:03,717,1446,500
Cake,Canceled,2011-07-30 23:26:17,248,1459,500
Muffins,Shipped,2018-08-14 12:09:13,74,1647,100
Muffins,Created,1992-09-16 08:00:55,943,1466,100
Cookies,Shipped,1980-06-04 00:52:01,568,1522,50
Cookies,Shipped,1977-06-12 22:46:42,409,1030,50
Cake,Shipped,2001-11-03 00:28:34,692,1299,500
Muffins,Delivered,2010-05-13 22:07:10,2,1694,100
Muffins,Shipped,2014-07-20 22:35:42,391,1681,100
Cake,Delivered,1996-02-29 20:20:40,507,1017,500
Muffins,Shipped,1973-09-30 10:42:51,609,1208,100
Muffins,Shipped,1979-09-10 08:23:07,257,1517,100
Cookies,Delivered,1998-07-05 18:36:08,299,1049,50
Cake,Delivered,2018-05-10 01:20:39,684,1877,500
Cake,Delivered,1988-11-22 13:16:23,743,1111,500
Cake,Delivered,1983-05-19 02:46:20,181,1822,500
Cookies,Canceled,2003-07-22 03:48:31,830,1386,50
Muffins,Shipped,1970-12-09 12:45:24,723,1434,100
Cookies,Canceled,1998-07-01 03:41:03,356,1254,50
Cake,Created,2022-04-19 05:21:52,958,1038,500
Cake,Created,1988-07-12 18:01:03,433,1142,500
Cookies,Created,1972-05-13 09:47:53,878,1328,50
Cookies,Created,1993-03-10 18:59:37,705,1126,50
Cake,Canceled,1980-11-23 11:48:14,899,1678,500
Cookies,Shipped,2014-09-25 03:25:08,424,1505,50
Cake,Shipped,1977-01-23 17:25:56,46,1709,500
Cake,Canceled,2016-02-08 15:04:57,313,1103,500
Cookies,Shipped,1993-11-01 17:33:05,37,1671,50
Cake,Shipped,1993-04-13 19:31:43,918,1193,500
Cake,Delivered,1978-03-29 05:05:23,530,1463,500
Cookies,Delivered,2020-11-09 03:34:33,654,1261,50
Cookies,Shipped,1985-10-24 21:57:36,105,1078,50
Cake,Shipped,1986-04-21 03:58:45,840,1822,500
Cake,Shipped,2021-05-31 10:34:17,117,1315,500
Cake,Created,2016-02-03 00:49:41,142,1669,500
Cake,Created,2023-03-18 14:34:00,934,1990,500
